ano,rodada,data,mandante,gm,gv,visitante,local,perda_pontos_m,perda_pontos_v
2010,33,2010-11-02,Portuguesa,3,1,Náutico,Pacaembu,,
2010,33,2010-11-02,Bahia,1,1,Coritiba,Pituaçu,,
2010,33,2010-11-02,Ipatinga,0,2,Figueirense,Ipatingão,,
2010,33,2010-11-02,Guaratinguetá,0,1,Brasiliense,Dário Rodrigues Leite,,
2010,33,2010-11-02,Paraná,1,0,América-MG,Durival de Brito,,
2010,33,2010-11-02,Duque de Caxias,3,2,Ponte Preta,São Januário,,
2010,34,2010-11-05,Coritiba,3,0,Ipatinga,Couto Pereira,,
2010,34,2010-11-05,América-MG,3,1,Guaratinguetá,Arena do Jacaré,,
2010,34,2010-11-05,América-RN,1,0,Paraná,Machadão,,
2010,34,2010-11-05,Ponte Preta,0,2,Portuguesa,Moisés Lucarelli,,
2010,34,2010-11-05,São Caetano,2,1,Sport,Anacleto Campanella,,
2010,34,2010-11-05,Brasiliense,3,2,Bahia,Boca do Jacaré,,
2010,34,2010-11-05,Náutico,1,0,Icasa,Aflitos,,
2010,34,2010-11-05,Figueirense,0,0,Duque de Caxias,Orlando Scarpelli,,
2010,34,2010-11-05,Bragantino,3,1,Santo André,Nabi Abi Chedid,,
2010,34,2010-11-05,ASA,2,1,Vila Nova,Coaracy da Mata,,
2010,35,2010-11-09,Portuguesa,3,1,Brasiliense,Canindé,,
2010,35,2010-11-09,Santo André,2,2,Ipatinga,Bruno José Daniel,,
2010,35,2010-11-09,Vila Nova,1,1,Sport,Serra Dourada,,
2010,35,2010-11-09,Figueirense,4,0,América-RN,Orlando Scarpelli,,
2010,35,2010-11-09,América-MG,0,1,Bahia,Arena do Jacaré,,
2010,35,2010-11-09,Duque de Caxias,2,3,Coritiba,São Januário,,
2010,35,2010-11-09,Guaratinguetá,0,2,ASA,Dário Rodrigues Leite,,
2010,35,2010-11-09,Náutico,1,1,Ponte Preta,Aflitos,,
2010,35,2010-11-09,Paraná,1,0,São Caetano,Durival de Brito,,
2010,35,2010-11-09,Icasa,2,1,Bragantino,Romeirão,,
2010,36,2010-11-12,São Caetano,0,0,América-MG,Anacleto Campanella,,
2010,36,2010-11-12,Sport,1,1,Santo André,Ilha do Retiro,,
2010,36,2010-11-12,Ipatinga,2,0,Duque de Caxias,Ipatingão,,
2010,36,2010-11-12,Bragantino,5,1,Vila Nova,Nabi Abi Chedid,,
2010,36,2010-11-12,Coritiba,2,1,Figueirense,Couto Pereira,,
2010,36,2010-11-12,Brasiliense,0,1,Náutico,Boca do Jacaré,,
2010,36,2010-11-12,Ponte Preta,0,1,Icasa,Moisés Lucarelli,,
2010,36,2010-11-12,ASA,0,1,Paraná,Coaracy da Mata,,
2010,36,2010-11-12,América-RN,5,2,Guaratinguetá,Machadão,,
2010,36,2010-11-12,Bahia,3,0,Portuguesa,Pituaçu,,
2010,37,2010-11-19,São Caetano,1,0,Duque de Caxias,Anacleto Campanella,,
2010,37,2010-11-19,Paraná,0,0,Bragantino,Durival de Brito,,
2010,37,2010-11-19,Portuguesa,2,1,Ipatinga,Canindé,,
2010,37,2010-11-19,Brasiliense,2,1,Ponte Preta,Boca do Jacaré,,
2010,37,2010-11-19,Bahia,1,2,Santo André,Pituaçu,,
2010,37,2010-11-19,Guaratinguetá,2,2,Figueirense,Nabi Abi Chedid,,
2010,37,2010-11-19,Náutico,4,1,Vila Nova,Aflitos,,
2010,37,2010-11-19,ASA,1,2,América-RN,Coaracy da Mata,,
2010,37,2010-11-19,América-MG,2,1,Sport,Arena do Jacaré,,
2010,37,2010-11-19,Icasa,2,2,Coritiba,Romeirão,,
2010,38,2010-11-26,Duque de Caxias,1,1,ASA,São Januário,,
2010,38,2010-11-26,Santo André,1,0,Náutico,Bruno José Daniel,,
2010,38,2010-11-26,Ponte Preta,0,0,América-MG,Moisés Lucarelli,,
2010,38,2010-11-26,Sport,1,2,Portuguesa,Ilha do Retiro,,
2010,38,2010-11-26,Coritiba,2,3,Guaratinguetá,Couto Pereira,,
2010,38,2010-11-26,Figueirense,4,2,Paraná,Orlando Scarpelli,,
2010,38,2010-11-26,Bragantino,2,0,Bahia,Morumbi,,
2010,38,2010-11-26,Ipatinga,2,2,Icasa,Ipatingão,,
2010,38,2010-11-26,Vila Nova,2,1,São Caetano,Serra Dourada,,
2010,38,2010-11-26,América-RN,1,2,Brasiliense,Machadão,,
2011,1,2011-05-20,Bragantino,1,1,ABC,Nabi Abi Chedid,,
2011,1,2011-05-20,Goiás,1,0,Grêmio Barueri,Serra Dourada,,
2011,1,2011-05-20,Salgueiro,1,1,São Caetano,Ademir Cunha,,
2011,1,2011-05-21,Criciúma,2,2,Guarani,Heriberto Hulse,,
2011,1,2011-05-21,Sport,1,0,Icasa,Ilha do Retiro,,
2011,1,2011-05-21,Portuguesa,4,0,Náutico,Canindé,,
2011,1,2011-05-21,Americana,1,1,Duque de Caxias,Walter Ribeiro,,
2011,1,2011-05-21,Ponte Preta,5,0,ASA,Moisés Lucarelli,,
2011,1,2011-05-21,Vitória,1,0,Vila Nova,Barradão,,
2011,1,2011-05-21,Boa,1,2,Paraná,Dilzon Melo,,
2011,2,2011-05-24,ASA,2,1,Americana,Coaracy Fonseca,,
2011,2,2011-05-24,Paraná,1,1,Portuguesa,Durival de Brito,,
2011,2,2011-05-27,Vila Nova,3,1,Ponte Preta,Serra Dourada,,
2011,2,2011-05-27,São Caetano,0,2,Boa,Anacleto Campanella,,
2011,2,2011-05-27,Grêmio Barueri,3,2,Bragantino,Arena Barueri,,
2011,2,2011-05-28,Náutico,1,0,Goiás,Aflitos,,
2011,2,2011-05-28,Icasa,3,1,Vitória,Mauro Sampaio,,
2011,2,2011-05-28,Guarani,1,1,Sport,Brinco de Ouro,,
2011,2,2011-05-28,Duque de Caxias,1,2,Criciúma,São Januário,,
2011,2,2011-05-28,ABC,1,1,Salgueiro,Frasqueirão,,
2011,3,2011-05-31,Goiás,4,1,ASA,Serra Dourada,,
2011,3,2011-05-31,Sport,1,0,Grêmio Barueri,Ilha do Retiro,,
2011,3,2011-06-03,Bragantino,1,2,São Caetano,Nabi Abi Chedid,,
2011,3,2011-06-03,Portuguesa,2,3,ABC,Canindé,,
2011,3,2011-06-03,Vitória,0,1,Guarani,Barradão,,
2011,3,2011-06-04,Americana,1,0,Paraná,Décio Vitta,,
2011,3,2011-06-04,Criciúma,0,0,Náutico,Heriberto Hulse,,
2011,3,2011-06-04,Ponte Preta,4,1,Icasa,Moisés Lucarelli,,
2011,3,2011-06-04,Salgueiro,2,0,Duque de Caxias,Ademir Cunha,,
2011,3,2011-06-04,Boa,0,0,Vila Nova,Dilzon Melo,,
2011,4,2011-06-07,São Caetano,1,1,Ponte Preta,Anacleto Campanella,,
2011,4,2011-06-07,ABC,2,0,Goiás,Frasqueirão,,
2011,4,2011-06-10,Paraná,1,0,Salgueiro,Durival de Brito,,
2011,4,2011-06-10,Duque de Caxias,2,3,Vitória,São Januário,,
2011,4,2011-06-10,Guarani,2,0,Boa,Brinco de Ouro,,
2011,4,2011-06-11,Grêmio Barueri,1,1,Portuguesa,Arena Barueri,,
2011,4,2011-06-11,Náutico,2,2,Bragantino,Aflitos,,
2011,4,2011-06-11,ASA,1,1,Sport,Coaracy Fonseca,,
2011,4,2011-06-11,Vila Nova,2,0,Criciúma,Serra Dourada,,
2011,4,2011-06-11,Icasa,2,2,Americana,Mauro Sampaio,,
2011,5,2011-06-14,Goiás,0,3,Paraná,Serra Dourada,,
2011,5,2011-06-14,Portuguesa,3,2,Guarani,Canindé,,
2011,5,2011-06-14,Boa,1,0,Icasa,Dilzon Melo,,
2011,5,2011-06-14,Salgueiro,0,2,Náutico,Ademir Cunha,,
2011,5,2011-06-14,Vitória,1,1,ABC,Barradão,,
2011,5,2011-06-14,Ponte Preta,2,0,Grêmio Barueri,Moisés Lucarelli,,
2011,5,2011-06-14,Sport,1,1,Duque de Caxias,Ilha do Retiro,,
2011,5,2011-06-14,Americana,1,0,São Caetano,Décio Vitta,,
2011,5,2011-06-14,Criciúma,1,0,ASA,Heriberto Hulse,,
2011,5,2011-06-14,Bragantino,1,0,Vila Nova,Nabi Abi Chedid,,
2011,6,2011-06-17,Criciúma,0,0,Boa,Heriberto Hulse,,
2011,6,2011-06-17,Icasa,0,0,São Caetano,Mauro Sampaio,,
2011,6,2011-06-17,Portuguesa,5,0,Bragantino,Canindé,,
2011,6,2011-06-17,Grêmio Barueri,1,0,ASA,Arena Barueri,,
2011,6,2011-06-18,Guarani,1,2,Americana,Brinco de Ouro,,
2011,6,2011-06-18,Vitória,2,0,Sport,Barradão,,
2011,6,2011-06-18,Duque de Caxias,0,2,Ponte Preta,São Januário,,
2011,6,2011-06-18,Salgueiro,2,0,Goiás,Ademir Cunha,,
2011,6,2011-06-18,Náutico,1,1,Paraná,Aflitos,,
2011,6,2011-06-18,Vila Nova,2,2,ABC,Serra Dourada,,
2011,7,2011-06-22,São Caetano,4,2,Duque de Caxias,Anacleto Campanella,,
2011,7,2011-06-21,Bragantino,0,0,Guarani,Nabi Abi Chedid,,
2011,7,2011-06-24,Paraná,2,0,Icasa,Durival de Brito,,
2011,7,2011-06-24,Boa,2,0,Grêmio Barueri,Dilzon Melo,,
2011,7,2011-06-25,ABC,1,0,Náutico,Frasqueirão,,
2011,7,2011-06-25,Ponte Preta,0,0,Vitória,Moisés Lucarelli,,
2011,7,2011-06-24,Sport,0,0,Criciúma,Ilha do Retiro,,
2011,7,2011-06-25,Goiás,1,4,Portuguesa,Serra Dourada,,
2011,7,2011-06-25,Americana,1,0,Salgueiro,Décio Vitta,,
2011,7,2011-06-25,ASA,1,0,Vila Nova,Coaracy Fonseca,,
2011,8,2011-06-28,Portuguesa,5,2,São Caetano,Canindé,,
2011,8,2011-06-28,Americana,1,0,Grêmio Barueri,Décio Vitta,,
2011,8,2011-06-28,Duque de Caxias,0,0,Náutico,Cláudio Moacyr,,
2011,8,2011-06-28,Sport,2,0,ABC,Ilha do Retiro,,
2011,8,2011-06-28,Guarani,0,1,Vila Nova,Brinco de Ouro,,
2011,8,2011-06-28,Criciúma,1,0,Bragantino,Heriberto Hulse,,
2011,8,2011-06-28,Goiás,2,0,Boa,Serra Dourada,,
2011,8,2011-06-28,Icasa,1,1,ASA,Mauro Sampaio,,
2011,8,2011-06-28,Salgueiro,2,3,Ponte Preta,Ademir Cunha,,
2011,8,2011-06-28,Vitória,1,0,Paraná,Barradão,,
2011,9,2011-07-01,Bragantino,2,0,Americana,Nabi Abi Chedid,,
2011,9,2011-07-01,Vila Nova,1,2,Icasa,Serra Dourada,,
2011,9,2011-07-01,Boa,0,0,Salgueiro,Dilzon Melo,,
2011,9,2011-07-01,Ponte Preta,2,1,Goiás,Moisés Lucarelli,,
2011,9,2011-07-02,ASA,2,0,Portuguesa,Coaracy Fonseca,,
2011,9,2011-07-02,Paraná,3,1,Duque de Caxias,Durival de Brito,,
2011,9,2011-07-02,Náutico,2,0,Guarani,Aflitos,,
2011,9,2011-07-02,São Caetano,3,3,Sport,Anacleto Campanella,,
2011,9,2011-07-02,Grêmio Barueri,1,0,Vitória,Arena Barueri,,
2011,9,2011-07-02,ABC,1,1,Criciúma,Frasqueirão,,
2011,10,2011-07-05,Criciúma,2,0,Goiás,Heriberto Hulse,,
2011,10,2011-07-05,Duque de Caxias,2,3,Grêmio Barueri,Cláudio Moacyr,,
2011,10,2011-07-08,Vitória,4,1,Bragantino,Barradão,,
2011,10,2011-07-08,Portuguesa,1,0,Salgueiro,Canindé,,
2011,10,2011-07-08,Vila Nova,2,0,São Caetano,Serra Dourada,,
2011,10,2011-07-09,ASA,4,2,Paraná,Coaracy Fonseca,,
2011,10,2011-07-09,Icasa,1,2,Náutico,Mauro Sampaio,,
2011,10,2011-07-10,Guarani,1,2,ABC,Brinco de Ouro,,
2011,10,2011-07-09,Sport,3,1,Ponte Preta,Ilha do Retiro,,
2011,10,2011-07-09,Americana,2,1,Boa,Décio Vitta,,
2011,11,2011-07-12,São Caetano,2,0,ASA,Anacleto Campanella,,
2011,11,2011-07-12,Náutico,3,2,Americana,Aflitos,,
2011,11,2011-07-15,Boa,1,2,Portuguesa,Dilzon Melo,,
2011,11,2011-07-15,Paraná,2,1,Vila Nova,Durival de Brito,,
2011,11,2011-07-15,Goiás,4,1,Vitória,Serra Dourada,,
2011,11,2011-07-16,Ponte Preta,2,0,Guarani,Moisés Lucarelli,,
2011,11,2011-07-16,Salgueiro,2,1,Criciúma,Ademir Cunha,,
2011,11,2011-07-16,Bragantino,3,2,Sport,Nabi Abi Chedid,,
2011,11,2011-07-16,Grêmio Barueri,1,2,Icasa,Arena Barueri,,
2011,11,2011-07-16,ABC,3,0,Duque de Caxias,Frasqueirão,,
2011,12,2011-07-19,Duque de Caxias,1,1,Icasa,Cláudio Moacyr,,
2011,12,2011-07-19,Americana,1,3,Goiás,Décio Vitta,,
2011,12,2011-07-22,Sport,3,0,Salgueiro,Ilha do Retiro,,
2011,12,2011-07-22,São Caetano,1,1,Grêmio Barueri,Anacleto Campanella,,
2011,12,2011-07-22,ASA,3,2,Guarani,Coaracy Fonseca,,
2011,12,2011-07-23,Criciúma,1,2,Paraná,Heriberto Hulse,,
2011,12,2011-07-23,Vila Nova,0,0,Náutico,Serra Dourada,,
2011,12,2011-07-23,Ponte Preta,1,3,Bragantino,Moisés Lucarelli,,
2011,12,2011-07-23,Vitória,0,2,Portuguesa,Pituaçu,,
2011,12,2011-07-23,Boa,0,0,ABC,Dilzon Melo,,
2011,13,2011-07-26,Grêmio Barueri,1,0,Vila Nova,Arena Barueri,,
2011,13,2011-07-26,Bragantino,1,2,Boa,Nabi Abi Chedid,,
2011,13,2011-07-26,Goiás,2,1,Sport,Serra Dourada,,
2011,13,2011-07-26,Guarani,4,0,Duque de Caxias,Brinco de Ouro,,
2011,13,2011-07-26,Portuguesa,0,0,Americana,Canindé,,
2011,13,2011-07-26,Paraná,0,1,Ponte Preta,Durival de Brito,,
2011,13,2011-07-26,Náutico,2,0,Vitória,Aflitos,,
2011,13,2011-07-26,Salgueiro,1,1,ASA,Ademir Cunha,,
2011,13,2011-07-26,Icasa,0,1,Criciúma,Mauro Sampaio,,
2011,13,2011-07-26,ABC,2,2,São Caetano,Frasqueirão,,
2011,14,2011-07-29,Criciúma,1,0,Americana,Heriberto Hulse,,
2011,14,2011-07-29,Vila Nova,1,0,Salgueiro,Serra Dourada,,
2011,14,2011-07-30,Ponte Preta,0,3,Portuguesa,Moisés Lucarelli,,
2011,14,2011-07-29,Duque de Caxias,2,3,Goiás,Raulino de Oliveira,,
2011,14,2011-07-30,Vitória,0,1,Boa,Barradão,,
2011,14,2011-07-30,São Caetano,1,1,Paraná,Anacleto Campanella,,
2011,14,2011-07-30,Grêmio Barueri,1,3,Guarani,Arena Barueri,,
2011,14,2011-07-30,Icasa,2,0,Bragantino,Mauro Sampaio,,
2011,14,2011-08-09,Sport,2,0,Náutico,Ilha do Retiro,,
2011,14,2011-07-29,ASA,4,3,ABC,Coaracy Fonseca,,
2011,15,2011-08-02,Portuguesa,2,0,Criciúma,Canindé,,
2011,15,2011-08-02,Bragantino,3,0,Duque de Caxias,Nabi Abi Chedid,,
2011,15,2011-08-02,Guarani,1,0,São Caetano,Brinco de Ouro,,
2011,15,2011-08-05,Paraná,1,3,Grêmio Barueri,Durival de Brito,,
2011,15,2011-08-06,Goiás,1,1,Vila Nova,Serra Dourada,,
2011,15,2011-08-05,Náutico,1,0,ASA,Aflitos,,
2011,15,2011-08-06,Salgueiro,0,2,Vitória,Ademir Cunha,,
2011,15,2011-08-06,Americana,0,2,Ponte Preta,Décio Vitta,,
